artwork,name,emotion,style,genre
700,piet-mondrian_evolution-1911.jpg,1,16,0
701,piet-mondrian_lighthouse-in-westkapelle-1909.jpg,8,21,17
702,piet-mondrian_on-the-lappenbrink.jpg,5,21,9
703,piet-mondrian_passionflower-1908.jpg,2,21,9
704,piet-mondrian_portrait-of-a-girl-with-flowers-1.jpg,4,24,9
705,piet-mondrian_self-portrait-1900.jpg,2,24,3
706,piet-mondrian_the-red-mill-1911.jpg,1,16,8
707,piet-mondrian_trees-by-the-gein-at-moonrise-1908.jpg,7,16,8
708,piet-mondrian_view-of-winterswijk-1899.jpg,2,21,8
709,piet-mondrian_white-rose-in-a-glass-1921.jpg,1,16,10
710,piet-mondrian_stammer-mill-with-streaked-sky-1906.jpg,7,24,8
711,piet-mondrian_woman-and-child-in-front-of-a-farm.jpg,1,24,9
712,piet-mondrian_view-from-the-dunes-with-beach-and-piers-1909.jpg,2,21,8
715,correggio_coronation-of-the-virgin.jpg,1,28,12
716,correggio_deposition-1525.jpg,4,28,12
718,correggio_st-john-the-evangelist-1524.jpg,8,28,12
720,correggio_madonna-with-st-jerome-the-day.jpg,2,28,12
721,correggio_martyrdom-of-four-saints.jpg,7,28,12
722,correggio_portrait-of-a-gentlewoman-1519.jpg,1,13,9
724,correggio_the-mystic-marriage-of-st-catherine-1515.jpg,1,13,12
725,correggio_the-rest-on-the-flight-to-egypt-with-saint-francis-1517.jpg,1,13,12
726,correggio_head-of-an-angel.jpg,8,13,12
728,correggio_the-mystic-marriage-of-st-catherine.jpg,1,13,12
729,correggio_portrait-of-a-young-man.jpg,2,13,9
730,correggio_saint-marc-1520.jpg,8,13,12
735,correggio_diana.jpg,1,13,13
736,correggio_ganymede-1532.jpg,7,28,13
737,correggio_judith-1514.jpg,7,13,12
738,correggio_leda-and-the-swan-1532.jpg,1,28,13
741,correggio_madonna-and-child-with-st-sebastian-1524.jpg,1,28,12
742,correggio_madonna-della-scala-1523.jpg,8,28,12
743,correggio_madonna-della-scodella-1530.jpg,1,28,12
744,correggio_madonna-with-st-george-1532.jpg,1,28,12
747,correggio_the-vision-of-st-john-on-patmos-1523.jpg,1,28,12
749,correggio_salvator-mundi.jpg,7,13,12
751,correggio_the-apostles-peter-and-paul-1524-1.jpg,2,28,12
757,correggio_departure-of-christ-from-mary-with-mary-and-martha-the-sisters-of-lazarus-1518.jpg,4,13,12
759,correggio_madonna-and-child-with-saint-francis-1514.jpg,1,13,12
760,correggio_the-mystic-marriage-of-st-catherine-of-alexandria-1518.jpg,2,13,12
765,correggio_lucretia.jpg,3,13,9
767,correggio_four-saints-from-left-st-peter-st-martha-st-mary-magdalene-st-leonard-1517.jpg,4,13,12
768,correggio_jupiter-and-io-1532.jpg,2,28,13
772,antonello-da-messina_st-sebastian-1477.jpg,4,9,12
773,antonello-da-messina_virgin-annunciate-1475.jpg,7,9,12
774,antonello-da-messina_portrait-of-an-unknown-man.jpg,8,9,9
775,antonello-da-messina_portrait-of-a-man-the-condottiero-1475.jpg,7,9,9
776,antonello-da-messina_ecce-homo.jpg,4,9,12
777,antonello-da-messina_crusifixion-1475.jpg,4,9,12
778,antonello-da-messina_portrait-of-a-young-man-1478.jpg,8,9,9
779,antonello-da-messina_san-cassiano-altarpiece-1476.jpg,1,9,12
780,antonello-da-messina_st-jerome-in-his-study.jpg,2,9,12
781,antonello-da-messina_virgin-of-the-annunciation-1473.jpg,4,9,12
782,antonello-da-messina_portrait-of-a-man.jpg,8,9,9
783,antonello-da-messina_madonna-and-child-1475.jpg,2,9,12
785,antonello-da-messina_portrait-of-a-man-1.jpg,7,9,9
786,antonello-da-messina_portrait-of-a-man-trivulzio-portrait-1476.jpg,2,9,9
787,antonello-da-messina_portrait-of-a-man-2.jpg,4,9,9
788,antonello-da-messina_st-jerome-penitet.jpg,4,9,12
789,antonello-da-messina_ecce-homo-1470.jpg,4,9,12
790,antonello-da-messina_ecce-homo-1474.jpg,4,9,12
791,antonello-da-messina_st-augustine.jpg,5,9,12
792,antonello-da-messina_st-gregory.jpg,8,9,12
793,antonello-da-messina_st-jerome.jpg,8,9,12
794,antonello-da-messina_madonna-and-child-madonna-benson-1470.jpg,5,9,12
795,antonello-da-messina_polyptych-with-st-gregory-1473.jpg,8,9,12
796,antonello-da-messina_christ.jpg,1,9,12
797,antonello-da-messina_self-portrait.jpg,5,9,3
798,antonello-da-messina_portrait-of-a-man-1474.jpg,8,9,9
799,antonello-da-messina_portrait-of-a-man-1470-1.jpg,5,9,9
800,antonello-da-messina_portrait-of-a-man-3.jpg,2,9,9
801,antonello-da-messina_pieta.jpg,4,9,12
802,antonello-da-messina_annunciation-1474.jpg,1,9,12
803,antonello-da-messina_abraham-served-by-three-angels.jpg,7,9,12
804,antonello-da-messina_madonna-and-child-with-a-praying-franciscan-donor.jpg,1,9,12
805,antonello-da-messina_crusifixion-1455.jpg,4,9,12
806,antonello-da-messina_portrait-of-a-man-1470.jpg,5,9,9
807,antonello-da-messina_crusifixion-1475-1.jpg,4,9,12
808,antonello-da-messina_portrait-of-a-man-1473.jpg,2,9,9
810,antonello-da-messina_christ-blessing-1465.jpg,8,9,12
811,caravaggio_adoration-of-the-shepherds-1609.jpg,1,2,12
814,caravaggio_cardsharps-1594-1.jpg,5,2,4
815,caravaggio_holy-family-with-st-john-the-baptist.jpg,8,2,12
825,caravaggio_portrait-of-maffeo-barberini-1.jpg,2,2,9
827,pieter-bruegel-the-elder_alpine-landscape-1556.jpg,2,8,8
828,pieter-bruegel-the-elder_census-at-bethlehem-1566.jpg,8,8,4
829,pieter-bruegel-the-elder_children-s-games-1560.jpg,7,8,4
830,pieter-bruegel-the-elder_christ-carrying-the-cross-1564.jpg,3,8,12
831,pieter-bruegel-the-elder_conversion-of-st-paul-1567.jpg,7,8,12
832,pieter-bruegel-the-elder_country-concerns-1552.jpg,2,8,8
833,pieter-bruegel-the-elder_crafty-bird-catcher-1556.jpg,1,8,4
834,pieter-bruegel-the-elder_dulle-griet-mad-meg-1564.jpg,7,8,4
835,pieter-bruegel-the-elder_envy.jpg,2,8,12
836,pieter-bruegel-the-elder_go-ye-into-the-emmaus.jpg,1,8,12
837,pieter-bruegel-the-elder_greed.jpg,8,8,12
838,pieter-bruegel-the-elder_haymaking-1565.jpg,8,8,4
839,pieter-bruegel-the-elder_hunters-in-the-snow-1565.jpg,2,8,4
840,pieter-bruegel-the-elder_ice-skating-before-the-gate-of-saint-george-antwerp-1553.jpg,5,8,4
842,pieter-bruegel-the-elder_jerome-in-the-desert.jpg,2,8,12
843,pieter-bruegel-the-elder_landscape-of-the-alps.jpg,1,8,8
844,pieter-bruegel-the-elder_last-judgment.jpg,1,8,12
846,pieter-bruegel-the-elder_market-for-the-country.jpg,1,8,8
847,pieter-bruegel-the-elder_misanthrope-1568.jpg,5,8,4
848,pieter-bruegel-the-elder_land-of-cockaigne-1567.jpg,7,8,13
849,pieter-bruegel-the-elder_peasant-and-birdnester-1568.jpg,2,8,4
850,pieter-bruegel-the-elder_peasant-wedding-1568.jpg,3,8,4
851,pieter-bruegel-the-elder_pieter-bruegel-the-elder.jpg,8,8,9
852,pieter-bruegel-the-elder_pray-were-swelling-with-anger-veins-grow-black-with-blood.jpg,6,8,4
853,pieter-bruegel-the-elder_christ-and-the-woman-taken-in-adultery-1565-1.jpg,8,8,12
854,pieter-bruegel-the-elder_running-away-the-mother-of-god-into-egypt.jpg,2,8,12
855,pieter-bruegel-the-elder_seascape-with-a-view-of-antwerp.jpg,7,8,1
856,pieter-bruegel-the-elder_soldiers-at-rest-1556.jpg,8,8,4
857,pieter-bruegel-the-elder_summer-1568.jpg,8,8,4
858,pieter-bruegel-the-elder_the-adoration-of-the-kings-1564.jpg,5,8,12
859,pieter-bruegel-the-elder_the-adoration-of-the-kings.jpg,7,8,12
860,pieter-bruegel-the-elder_the-beekeepers-and-the-birdnester-1568.jpg,4,8,4
861,pieter-bruegel-the-elder_the-beggars-1568.jpg,4,8,4
862,pieter-bruegel-the-elder_the-cart-the-belgic.jpg,2,8,8
863,pieter-bruegel-the-elder_the-death-of-the-virgin.jpg,4,8,12
864,pieter-bruegel-the-elder_the-fair-at-hoboken-1559.jpg,1,8,4
865,pieter-bruegel-the-elder_the-fair-on-st-george-s-day.jpg,7,8,4
866,pieter-bruegel-the-elder_the-gloomy-day-1559.jpg,7,8,8
867,pieter-bruegel-the-elder_the-hare-hunt-1560.jpg,4,8,4
868,pieter-bruegel-the-elder_the-magpie-on-the-gallows-1568.jpg,1,8,4
869,pieter-bruegel-the-elder_the-massacre-of-the-innocents-1566.jpg,2,8,12
870,pieter-bruegel-the-elder_the-painter-and-the-art-lover-1565.jpg,5,8,3
871,pieter-bruegel-the-elder_the-penitent-magdalene.jpg,1,8,4
872,pieter-bruegel-the-elder_the-resurrection-of-christ.jpg,7,8,12
873,pieter-bruegel-the-elder_the-sermon-of-st-john-the-baptist-1566.jpg,3,8,12
874,pieter-bruegel-the-elder_the-suicide-of-saul.jpg,1,8,12
876,pieter-bruegel-the-elder_the-wedding-dance-in-the-open-air.jpg,3,8,4
877,pieter-bruegel-the-elder_three-soldiers-1558.jpg,5,8,4
878,pieter-bruegel-the-elder_view-of-tivoli-1556.jpg,8,8,8
879,pieter-bruegel-the-elder_walls-towers-and-gates-of-amsterdam.jpg,1,8,17
880,pieter-bruegel-the-elder_winter-landscape-with-skaters-and-a-bird-trap-1565.jpg,2,8,8
881,pieter-bruegel-the-elder_wooded-region-1566.jpg,1,8,4
882,charles-francois-daubigny_a-bend-in-the-river-oise-1872.jpg,2,25,8
883,charles-francois-daubigny_a-corner-of-normandy.jpg,2,25,8
884,charles-francois-daubigny_a-june-day.jpg,2,25,8
886,charles-francois-daubigny_apple-trees-at-auvers-1877.jpg,8,25,8
887,charles-francois-daubigny_apple-trees-in-blossom-1862.jpg,2,25,8
888,charles-francois-daubigny_banks-of-the-oise-1863.jpg,2,25,8
889,charles-francois-daubigny_banks-of-the-oise.jpg,7,25,8
890,charles-francois-daubigny_boat-on-a-pond.jpg,2,25,8
891,charles-francois-daubigny_boats-on-the-oise-1865.jpg,2,25,8
892,charles-francois-daubigny_bords-de-reviere-sun.jpg,2,25,8
893,charles-francois-daubigny_by-the-sea.jpg,4,25,8
894,charles-francois-daubigny_castle-gaillard-in-andelys-eure-1877.jpg,2,25,8
895,charles-francois-daubigny_cattle-on-the-bank-of-the-river-1872.jpg,2,25,8
896,charles-francois-daubigny_cows-on-the-banks-of-the-seine-at-conflans-1876.jpg,2,25,8
897,charles-francois-daubigny_daybreak-the-oise-ile-de-vaux-1869.jpg,1,25,8
898,charles-francois-daubigny_ducklings-in-a-river-landscape-1874.jpg,1,25,8
899,charles-francois-daubigny_edge-of-the-pond-1873.jpg,2,25,8
900,charles-francois-daubigny_entering-the-village.jpg,2,25,8
901,charles-francois-daubigny_ferry-at-glouton-1859.jpg,6,25,8
902,charles-francois-daubigny_fields-in-the-month-of-june.jpg,2,25,8
903,charles-francois-daubigny_fisherman-on-river-with-ducks.jpg,2,25,8
904,charles-francois-daubigny_fisherman-on-the-banks-of-the-river.jpg,2,25,8
905,charles-francois-daubigny_fishing-port-1874.jpg,4,25,8
906,charles-francois-daubigny_french-coastal-scene-1868.jpg,2,25,8
907,charles-francois-daubigny_french-river-scene-1871.jpg,2,25,8
908,charles-francois-daubigny_eel-fishermen-1864.jpg,2,25,8
909,charles-francois-daubigny_landscape-near-villerville-1873.jpg,2,25,8
910,charles-francois-daubigny_landscape-trees-on-the-slope-of-a-ravine.jpg,3,25,8
911,charles-francois-daubigny_le-ru-de-valmondois.jpg,3,25,8
912,charles-francois-daubigny_low-tide-on-the-coast.jpg,2,25,14
913,charles-francois-daubigny_morning-1858.jpg,2,25,8
914,charles-francois-daubigny_not-identified.jpg,2,25,8
915,charles-francois-daubigny_pond-gijlieu.jpg,2,25,8
916,charles-francois-daubigny_rising-moon-in-barbizon.jpg,8,25,8
917,charles-francois-daubigny_river-landscape-with-barge-moored.jpg,8,25,8
918,charles-francois-daubigny_river-landscape-creek-crossing-a-wooded-meadow.jpg,2,25,14
919,charles-francois-daubigny_sand-quarries-near-valmondois.jpg,2,25,8
920,charles-francois-daubigny_sluice-in-the-optevoz-valley-1854.jpg,2,25,8
921,charles-francois-daubigny_snowy-landscape-at-sunset-1873.jpg,2,25,8
922,charles-francois-daubigny_spring-1857.jpg,2,25,8
923,charles-francois-daubigny_summer-morning-on-the-oise-1869.jpg,2,25,8
924,charles-francois-daubigny_sunrise-banks-of-the-oise-1865.jpg,2,25,8
925,charles-francois-daubigny_sunset-on-the-oise-1865.jpg,2,25,8
926,charles-francois-daubigny_sunset-lower-meudon-1869.jpg,2,25,8
927,charles-francois-daubigny_the-banks-of-seine-1851.jpg,2,25,8
928,charles-francois-daubigny_the-banks-of-the-oise-1859.jpg,2,25,8
929,charles-francois-daubigny_the-banks-of-the-oise-1877.jpg,2,25,8
931,charles-francois-daubigny_the-banks-of-the-river-1863.jpg,2,25,8
932,charles-francois-daubigny_the-banks-of-the-river-1868.jpg,2,25,8
933,charles-francois-daubigny_the-banks-of-the-thames-at-eames.jpg,2,25,1
934,charles-francois-daubigny_the-barges-1865.jpg,2,25,8
935,charles-francois-daubigny_the-barges-in-bezons.jpg,2,25,8
936,charles-francois-daubigny_the-big-valley-of-the-optevoz-1857.jpg,2,25,8
937,charles-francois-daubigny_the-boards-of-cousin-near-avallon-1848.jpg,2,25,8
938,charles-francois-daubigny_the-bog-in-the-sunset-1861.jpg,8,25,8
939,charles-francois-daubigny_the-botin-1855.jpg,2,25,14
940,charles-francois-daubigny_the-bush.jpg,2,25,8
941,charles-francois-daubigny_the-channel-in-hollang.jpg,2,25,14
942,charles-francois-daubigny_the-clump-of-alders.jpg,2,25,8
943,charles-francois-daubigny_the-crossroads-at-the-eagle-nest-forest-of-fontainebleau.jpg,2,25,8
944,charles-francois-daubigny_the-dinner-in-boat.jpg,2,25,14
945,charles-francois-daubigny_the-flood-gate-at-optevoz-1859.jpg,2,25,8
946,charles-francois-daubigny_the-graves-of-villerville-nemed-also-meadow-with-a-view-on-the-sea-1859.jpg,2,25,8
948,charles-francois-daubigny_the-harbour-at-honfleur.jpg,2,25,8
949,charles-francois-daubigny_the-harvest-1851.jpg,2,25,8
950,charles-francois-daubigny_the-isles-vierges-a-bezons-1855.jpg,2,25,8
951,charles-francois-daubigny_the-meadow-of-graves-in-villerville.jpg,2,25,8
952,charles-francois-daubigny_the-mill-of-the-gylieu-1868.jpg,2,25,8
953,charles-francois-daubigny_the-orchard-at-sunset.jpg,2,25,8
954,charles-francois-daubigny_the-park-at-st-cloud-1865.jpg,2,25,8
955,charles-francois-daubigny_the-pond-1870.jpg,2,25,8
956,charles-francois-daubigny_the-pond-with-a-herons-1857.jpg,1,25,8
957,charles-francois-daubigny_the-port-of-dieppe.jpg,2,25,8
958,charles-francois-daubigny_the-river-meuse-at-dordrecht-1872.jpg,7,25,8
959,charles-francois-daubigny_the-river-seine-at-mantes.jpg,2,25,8
960,charles-francois-daubigny_the-seine-in-bezons-val-d-oise-1851.jpg,2,25,8
961,charles-francois-daubigny_the-studio-on-the-boat-1861.jpg,2,25,14
962,charles-francois-daubigny_the-themse-in-erith-1866.jpg,2,25,1
963,charles-francois-daubigny_the-turkey-keeper-1858.jpg,2,25,8
964,charles-francois-daubigny_the-village-auvers-sur-oise.jpg,2,25,17
965,charles-francois-daubigny_the-water-s-edge.jpg,2,25,8
966,charles-francois-daubigny_the-woods-and-creek.jpg,2,25,8
967,charles-francois-daubigny_washerwoman-near-valdomdois.jpg,2,25,8
968,charles-francois-daubigny_washerwomen-at-the-oise-river-near-valmondois-1865.jpg,2,25,8
969,charles-francois-daubigny_washerwomen-on-the-riverbank.jpg,2,25,8
970,charles-francois-daubigny_wasteland.jpg,2,25,8
971,charles-francois-daubigny_wood-fire-in-the-country-1871.jpg,2,25,4
974,charles-francois-daubigny_the-banks-of-the-river-1.jpg,2,25,8
975,charles-francois-daubigny_the-peasant-yard-1855-1.jpg,2,25,8
980,roy-lichtenstein_baked-potato-1962-1.jpg,6,19,15
983,roy-lichtenstein_bread-in-bag-1961.jpg,5,19,4
995,roy-lichtenstein_woman-in-a-wheelchair-1963.jpg,3,7,9
998,roy-lichtenstein_woman-with-hat.jpg,6,7,9
1007,roy-lichtenstein_hopeless-1963.jpg,4,19,9
1008,roy-lichtenstein_hot-dog-1964.jpg,2,19,15
1011,roy-lichtenstein_jet-pilot-1962.jpg,7,19,4
1020,roy-lichtenstein_man-with-folded-arms-1962.jpg,4,19,9
1034,roy-lichtenstein_preparedness-1968.jpg,2,7,6
1038,roy-lichtenstein_sailboats-1985.jpg,3,3,8
1039,roy-lichtenstein_sailboats-through-the-trees-1984.jpg,1,3,8
1040,roy-lichtenstein_sandwich-and-soda-1964.jpg,2,19,15
1041,roy-lichtenstein_spray-1962.jpg,5,19,4
1042,roy-lichtenstein_standing-rib-1962.jpg,6,19,15
1043,roy-lichtenstein_stepping-out-1978.jpg,5,19,9
1044,roy-lichtenstein_still-life-with-crystal-bowl-1973.jpg,3,19,15
1045,roy-lichtenstein_still-life-with-goldfish-1974.jpg,8,19,15
1046,roy-lichtenstein_takka-takka-1962.jpg,4,19,4
1047,roy-lichtenstein_the-grip-1962.jpg,0,19,4
1048,roy-lichtenstein_the-red-horseman-1974.jpg,3,7,4
1049,roy-lichtenstein_thinking-of-him-1963.jpg,4,19,4
1050,roy-lichtenstein_washing-machine-1961.jpg,5,19,4
1051,roy-lichtenstein_we-rose-up-slowly-1964.jpg,3,19,4
1052,roy-lichtenstein_whaam-1963.jpg,7,19,4
1053,roy-lichtenstein_woman-in-bath-1963.jpg,5,19,9
1054,roy-lichtenstein_woman-sunlight-moonlight.jpg,6,19,9
1055,roy-lichtenstein_world-s-fair-mural-1964.jpg,5,19,9
1062,roy-lichtenstein_still-life-with-dossier-1976.jpg,8,19,15
1064,rogier-van-der-weyden_abegg-triptych.jpg,4,8,12
1065,rogier-van-der-weyden_bishop-kneeling-in-profile-swinging-a-censer-accompanied-by-a-clerk.jpg,2,8,14
1067,rogier-van-der-weyden_christ-appears-to-mary-1430.jpg,1,8,12
1068,rogier-van-der-weyden_christ-carried-to-the-tomb-1.jpg,4,8,14
1069,rogier-van-der-weyden_christ-on-the-cross.jpg,4,8,14
1070,rogier-van-der-weyden_christ-on-the-cross-with-mary-and-st-john.jpg,4,8,12
1071,rogier-van-der-weyden_crucifixion-1445.jpg,4,8,12
1072,rogier-van-der-weyden_crucifixion-diptych-1460.jpg,4,8,12
1073,rogier-van-der-weyden_demons-tortures-a-sinner.jpg,7,8,14
1074,rogier-van-der-weyden_deposition-1435.jpg,4,8,12
1075,rogier-van-der-weyden_diptych-of-jeanne-of-france.jpg,2,8,12
1076,rogier-van-der-weyden_dream-of-pope-sergius.jpg,2,8,12
1077,rogier-van-der-weyden_entombment-of-christ-1450.jpg,4,8,12
1078,rogier-van-der-weyden_etude-of-figure-the-evangelist.jpg,2,8,14
1079,rogier-van-der-weyden_exhumation-of-saint-hubert-1440.jpg,4,8,12
1080,rogier-van-der-weyden_group-of-men.jpg,7,8,9
1081,rogier-van-der-weyden_head-of-the-virgin.jpg,8,8,14
1082,rogier-van-der-weyden_isabella-of-portugal.jpg,1,8,9
1083,rogier-van-der-weyden_kneeling-woman.jpg,2,8,14
1084,rogier-van-der-weyden_lamentation-1441.jpg,4,8,12
1085,rogier-van-der-weyden_lamentation.jpg,4,8,12
1086,rogier-van-der-weyden_lamentation-1.jpg,4,8,12
1087,rogier-van-der-weyden_lamentation-2.jpg,4,8,12
1088,rogier-van-der-weyden_madonna-and-child.jpg,1,8,12
1089,rogier-van-der-weyden_madonna-and-child-1.jpg,1,8,12
1090,rogier-van-der-weyden_madonna-and-child-2.jpg,8,8,12
1091,rogier-van-der-weyden_madonna-and-child-3.jpg,4,8,12
1092,rogier-van-der-weyden_madonna-and-child-4.jpg,2,8,12
1093,rogier-van-der-weyden_madonna-and-child-5.jpg,2,8,12
1094,rogier-van-der-weyden_madonna-and-child-6.jpg,1,8,12
1095,rogier-van-der-weyden_madonna-with-the-saints.jpg,1,8,12
1096,rogier-van-der-weyden_man-holding-book.jpg,2,8,9
1097,rogier-van-der-weyden_mary-altarpiece-1445.jpg,1,8,12
1098,rogier-van-der-weyden_miniature-from-the-first-page-of-the-chroniques-de-hainaut-1448.jpg,4,8,9
1099,rogier-van-der-weyden_pierre-bladelin-triptych-1450.jpg,1,8,12
1101,rogier-van-der-weyden_portrait-of-a-man.jpg,5,8,9
1102,rogier-van-der-weyden_portrait-of-a-man-1.jpg,1,8,9
1103,rogier-van-der-weyden_portrait-of-a-young-man.jpg,8,8,14
1104,rogier-van-der-weyden_portrait-of-a-young-woman-1440.jpg,2,8,14
1105,rogier-van-der-weyden_portrait-of-a-young-woman-in-a-pinned-hat-1435.jpg,5,8,9
1106,rogier-van-der-weyden_portrait-of-antoine-bastard-of-burgundy-1460.jpg,5,8,9
1107,rogier-van-der-weyden_portrait-of-charles-the-bold.jpg,4,8,9
1108,rogier-van-der-weyden_portrait-of-charles-the-bold-1.jpg,8,8,9
1109,rogier-van-der-weyden_portrait-of-francesco-d-este-1460.jpg,2,8,9
1110,rogier-van-der-weyden_portrait-of-jean-de-gros-1450.jpg,5,8,9
1111,rogier-van-der-weyden_portrait-of-jean-le-belliqueux-1451.jpg,8,8,9
1112,rogier-van-der-weyden_portrait-of-laurent-froimont.jpg,2,8,9
1113,rogier-van-der-weyden_portrait-of-philippe-de-croy-1460.jpg,2,8,9
1115,rogier-van-der-weyden_portrait-of-philippe-le-bon.jpg,8,8,14
1116,rogier-van-der-weyden_portrait-of-pierre-de-beffremont.jpg,2,8,9
1117,rogier-van-der-weyden_saint-catherine-1445.jpg,5,8,12
1118,rogier-van-der-weyden_saint-columba-altarpiece-1455.jpg,1,8,12
1119,rogier-van-der-weyden_saint-george-and-the-dragon-1435.jpg,6,8,12
1120,rogier-van-der-weyden_saint-gregory-the-great-and-st-jerome.jpg,4,8,14
1121,rogier-van-der-weyden_saint-ivo-1450.jpg,4,8,12
1122,rogier-van-der-weyden_saint-jerome-and-the-lion-1450.jpg,7,8,12
1123,rogier-van-der-weyden_saint-john-altarpiece-1460.jpg,1,8,12
1124,rogier-van-der-weyden_saint-mary-magdalene.jpg,4,8,14
1125,rogier-van-der-weyden_saints-margaret-and-apollonia-1450.jpg,2,8,12
1126,rogier-van-der-weyden_scupstoel-1448.jpg,4,8,14
1127,rogier-van-der-weyden_seven-sacraments-altarpiece-1450.jpg,1,8,12
1128,rogier-van-der-weyden_sforza-triptych-1460.jpg,1,8,12
1129,rogier-van-der-weyden_the-annunciation.jpg,1,8,12
1130,rogier-van-der-weyden_the-annunciation-1.jpg,2,8,14
1131,rogier-van-der-weyden_the-annunciation-2.jpg,1,8,12
1132,rogier-van-der-weyden_the-annunciation-1440.jpg,1,8,12
1133,rogier-van-der-weyden_the-last-judgement.jpg,8,8,14
1134,rogier-van-der-weyden_the-last-judgement-1450.jpg,7,8,12
1135,rogier-van-der-weyden_the-magdalene-reading-1445.jpg,2,8,12
1136,rogier-van-der-weyden_the-virgin-kneeling-and-praying-behind-st-peter.jpg,1,8,14
1137,rogier-van-der-weyden_triptych-of-st-eloi.jpg,4,8,14
1138,rogier-van-der-weyden_triptych-of-the-redemption-1459.jpg,4,8,12
1139,rogier-van-der-weyden_various-altarpieces-1440.jpg,1,8,12
1140,rogier-van-der-weyden_virgin-and-child-1454.jpg,4,8,12
1141,rogier-van-der-weyden_virgin-and-child.jpg,2,8,14
1142,rogier-van-der-weyden_virgin-and-child-1.jpg,2,8,12
1143,rogier-van-der-weyden_virgin-and-child-2.jpg,8,8,12
1144,rogier-van-der-weyden_virgin-and-child-3.jpg,1,8,14
1145,rogier-van-der-weyden_virgin-and-child-4.jpg,1,8,12
1146,rogier-van-der-weyden_virgin-with-the-blessing-child.jpg,2,8,14
1147,rogier-van-der-weyden_virgin-with-the-child-and-four-saints.jpg,1,8,12
1149,rogier-van-der-weyden_crucifixion-diptych-1460-1.jpg,4,8,12
1150,rogier-van-der-weyden_polyptych-with-the-nativity.jpg,1,8,12
1151,rogier-van-der-weyden_portrait-of-a-woman-1464.jpg,5,8,9
1153,rogier-van-der-weyden_visitation-of-mary-1445.jpg,1,8,12
1231,eugene-delacroix_self-portrait-as-hamlet-1821.jpg,3,22,3
1232,eugene-delacroix_self-portrait-c-1840-oil-on-canvas-see-also-162137.jpg,2,22,3
1233,eugene-delacroix_self-portrait-with-cap-1832.jpg,5,22,3
1278,eugene-delacroix_self-portrait.jpg,7,22,3
1280,john-william-waterhouse_a-female-study-1894.jpg,1,22,14
1281,john-william-waterhouse_a-flower-stall-1880.jpg,2,22,4
1282,john-william-waterhouse_a-hamadryad-1893.jpg,2,22,13
1283,john-william-waterhouse_a-roman-offering.jpg,3,22,4
1284,john-william-waterhouse_a-song-of-springtime-1913.jpg,2,22,4
1285,john-william-waterhouse_apollo-and-daphne-1908.jpg,1,22,13
1286,john-william-waterhouse_ariadne-1898.jpg,1,22,13
1287,john-william-waterhouse_boreas-1903.jpg,2,22,13
