artwork,style,genre,emotion
28844,1,11,2
28841,11,8,4
28839,1,11,4
28920,11,14,6
47424,11,4,8
54979,11,14,4
47353,21,9,2
47327,25,9,4
47326,25,9,2
47270,11,12,4
5580,11,8,7
5552,11,8,2
5537,11,5,3
5528,11,8,1
5503,11,5,1
5475,11,8,2
5459,11,5,8
5455,11,17,7
81203,25,4,4
81202,25,9,7
81197,25,3,0
81195,25,9,4
81183,26,12,4
81181,25,12,4
4814,13,12,7
4809,28,14,7
4789,13,12,4
4740,13,12,1
4732,13,14,4
4727,13,12,8
4726,28,12,4
4723,13,13,1
4694,28,4,3
74685,13,12,5
73807,23,6,2
73812,23,6,8
83740,21,3,8
76243,24,3,8
38671,21,1,2
38660,21,1,1
38641,21,8,0
38630,21,17,3
38567,21,14,6
60834,3,15,8
60257,24,9,2
60247,24,9,2
57080,24,3,7
57082,24,3,8
57074,24,9,1
57072,24,9,8
57054,24,9,8
57049,24,9,2
57047,24,8,2
57045,24,9,0
59785,3,3,8
33715,29,15,4
33487,7,5,3
33449,29,5,8
49728,3,12,7
49726,3,4,4
49720,3,4,3
49714,3,3,7
49716,3,3,2
49715,3,3,7
49707,3,9,7
49695,3,4,8
49685,3,12,7
49694,3,4,7
53464,14,3,2
53536,14,9,1
53533,14,14,1
53502,14,9,5
31340,21,4,8
31323,21,8,3
31316,21,8,8
31307,24,4,8
31304,24,4,4
31291,21,8,5
31270,21,4,2
31269,21,8,2
31257,21,4,2
31252,21,17,2
31219,24,4,2
31207,21,4,2
31184,24,4,2
31182,21,4,2
31170,21,4,2
31150,24,8,1
31098,21,17,2
31090,21,4,2
31057,24,4,1
56292,21,8,1
37588,21,8,2
53151,16,8,7
77054,24,0,8
8519,9,12,8
8507,9,12,7
8502,9,12,4
8500,9,12,4
79075,29,15,5
79070,29,15,8
79047,29,8,7
79043,29,4,3
79039,29,15,2
2803,24,9,4
2795,25,9,5
2751,24,14,2
2742,24,9,2
2690,25,4,2
2638,24,9,4
45374,8,14,7
45372,8,12,7
45369,8,12,1
45358,8,4,4
45337,8,12,4
45326,8,12,8
45325,8,12,4
74465,22,9,8
77884,10,6,2
77883,10,6,2
77882,10,6,8
77879,10,6,8
77876,10,6,5
77872,10,6,8
73640,10,6,8
77289,20,7,3
76348,19,7,8
60454,17,6,1
60439,17,6,8
60451,17,6,7
60450,3,4,4
60442,17,6,8
60441,17,6,3
60432,17,6,8
60421,3,14,4
60419,17,6,1
60417,17,6,8
60411,17,6,8
60408,17,6,4
60399,17,6,8
60398,17,6,8
60396,17,6,6
60395,17,4,2
60386,17,6,8
60378,17,6,1
37576,23,6,2
75678,23,6,3
68029,23,6,4
68011,23,6,2
37557,23,6,0
37556,23,6,8
37555,23,6,8
37553,23,6,7
68026,23,6,8
75683,17,6,3
37535,23,6,8
37539,23,6,0
37537,23,6,8
75685,23,6,4
75680,23,6,2
37531,23,6,8
37525,23,6,0
75687,17,6,8
68017,10,6,4
68019,23,6,6
37494,17,6,2
68012,23,6,7
37492,23,6,8
37487,23,6,4
37481,23,6,8
75686,23,6,8
68025,23,6,8
37473,23,6,8
37474,23,6,4
37472,23,6,7
64665,23,6,7
74740,19,7,6
74739,19,7,6
74738,19,10,1
79723,12,6,8
74499,3,9,4
74258,17,6,0
79099,3,9,7
78853,24,9,2
55451,29,2,5
55503,29,4,2
70905,29,2,8
55506,29,13,8
55443,29,2,3
55500,29,5,3
69075,3,7,7
69487,3,12,1
66094,3,8,1
69483,3,17,1
68186,3,0,0
65173,3,9,8
65184,3,4,8
65183,3,9,7
65864,3,4,5
65860,3,4,0
34090,7,7,8
34076,21,9,2
34070,21,9,8
11945,29,11,8
11942,7,5,6
11940,29,12,5
53368,29,16,8
11879,29,15,8
11864,29,13,1
11854,29,12,8
11831,29,12,4
11810,29,12,8
11791,3,4,8
11765,29,12,8
11761,29,16,8
11647,29,12,2
11592,29,12,6
11584,29,12,7
11571,29,16,7
11525,29,16,5
11509,29,14,6
11488,3,9,4
11483,29,12,7
11464,29,14,8
11442,29,12,4
11441,29,12,0
11437,29,12,7
11413,29,12,5
11406,29,16,7
11384,29,12,5
11375,29,4,8
11374,29,16,4
11372,29,12,2
11371,29,12,8
11365,29,12,5
11360,29,12,7
11362,29,12,8
11353,29,12,4
11339,29,12,7
11333,29,14,5
11320,29,12,7
11317,3,4,6
11307,29,16,0
11276,29,16,1
11293,29,16,4
11216,29,12,4
11215,29,12,7
11203,29,12,4
11195,29,12,2
11154,29,4,6
11134,29,12,7
11114,29,4,5
11109,29,12,8
11071,29,12,8
11059,29,4,5
11043,29,12,7
11032,29,16,4
11030,29,12,2
11021,29,16,5
81321,17,6,0
73363,17,6,3
73354,17,6,2
73350,17,6,7
73349,17,6,1
51911,28,13,6
51895,28,12,7
51892,28,9,8
51888,28,9,5
51880,28,12,7
51874,28,17,6
51862,28,14,4
51859,28,12,4
45556,8,12,4
45554,8,12,1
45609,7,9,3
45610,7,9,8
45605,7,6,6
45603,3,9,8
45604,7,9,5
72085,7,1,0
74630,7,1,3
72082,3,1,8
72076,3,17,2
58176,3,4,7
58172,3,16,7
58168,3,16,0
58164,3,16,7
58150,3,16,4
81505,12,6,6
83519,10,6,2
82497,24,8,1
31967,3,9,2
31963,4,8,1
31946,3,9,4
31948,3,9,0
31932,3,9,8
31913,3,3,8
31912,3,0,6
31906,3,3,7
31887,3,9,4
31866,3,0,6
31860,3,4,7
31859,3,3,8
31858,3,3,4
31832,3,0,8
31828,3,9,4
31826,3,3,8
31812,3,9,8
31810,3,9,7
31752,3,0,6
31751,3,9,8
31743,3,9,6
31740,3,9,4
31741,3,9,5
31739,3,9,6
31718,3,14,4
31715,3,9,7
31710,3,4,8
31706,3,9,4
7720,8,9,5
7710,8,4,6
7704,8,12,0
7685,8,12,4
7681,8,4,3
7680,8,12,8
7669,8,3,5
7668,8,12,3
7650,8,9,1
7644,8,9,0
7639,8,9,7
7621,8,9,5
7605,8,9,8
7608,8,9,6
7589,8,9,0
7576,8,9,1
7572,8,9,5
7569,8,4,2
7558,8,12,7
7541,8,12,1
7531,8,9,8
7523,8,12,8
7520,8,12,2
58762,13,9,4
58736,13,12,4
58687,13,12,7
58677,13,12,0
58699,13,12,4
58703,13,12,4
58728,9,12,8
58690,9,12,5
58735,13,12,4
58711,9,12,1
77183,3,9,8
77178,24,0,4
77171,3,2,7
77168,3,12,7
77166,24,9,2
77165,3,13,7
77161,24,3,7
77152,24,3,8
77150,24,3,7
77147,24,3,8
77156,3,3,0
77140,24,9,7
77138,24,9,8
77137,24,9,8
77134,24,9,2
77132,3,9,2
77116,24,4,7
77105,3,9,8
77104,3,12,7
75616,19,10,5
75611,19,7,8
75610,19,7,7
80139,17,6,8
80135,17,6,8
80128,7,7,2
80124,20,6,0
74183,7,15,8
70723,7,4,5
74889,23,6,8
74885,23,6,8
67818,3,4,8
45321,13,12,4
45317,13,12,8
45315,13,12,1
45307,13,12,1
45305,13,12,8
45297,13,12,4
45295,13,12,1
45293,13,12,2
45290,13,3,7
45280,13,9,4
45271,13,9,8
45246,13,12,1
45234,13,9,4
45226,13,12,1
45220,13,12,1
45216,13,9,7
82704,3,0,8
82674,3,4,4
82668,3,4,4
65524,10,6,8
66897,7,9,5
26344,9,14,4
26380,13,14,8
26369,13,14,8
26370,13,14,1
26367,13,14,7
26363,13,14,1
26354,13,14,0
26411,13,14,8
26331,13,14,0
26319,13,14,8
26310,13,14,8
26289,13,12,4
26277,13,14,1
26276,9,14,8
74054,11,9,7
74165,26,9,4
74162,26,9,2
74159,26,9,0
68270,23,6,2
68266,23,6,1
68264,23,6,8
68262,23,6,3
68260,23,6,1
1426,1,11,7
1425,1,11,8
1424,1,11,7
1393,1,11,7
1364,1,11,5
1361,1,11,7
79527,10,6,8
79520,17,6,8
79519,10,6,8
79516,10,6,5
65218,17,6,8
65213,17,6,0
66424,17,6,7
79094,7,7,5
79147,28,9,8
69967,3,4,7
69953,24,8,1
69948,25,4,2
67961,23,6,3
67274,10,6,8
76380,7,9,1
76382,7,7,1
20400,11,4,7
20390,11,4,8
20387,11,4,2
20350,11,14,6
20334,11,3,4
20333,11,3,7
20295,11,9,0
20290,11,14,7
20272,11,9,4
20266,11,9,4
20263,11,8,8
20259,11,14,2
20245,11,9,1
20234,11,9,2
20185,11,14,4
65009,3,8,8
56165,7,5,4
56172,3,15,6
56162,1,9,5
56187,11,9,2
56366,7,9,0
56193,3,8,2
56197,11,8,2
58282,11,12,4
58276,11,13,7
58270,11,13,1
58262,11,4,3
36451,11,4,2
36425,1,11,1
36410,11,3,8
36387,11,9,3
36372,25,9,8
36362,11,9,2
36335,11,4,7
36324,11,14,5
36325,11,4,8
36264,11,5,1
36231,11,4,5
39865,22,4,4
39799,25,9,8
39765,22,9,1
39730,22,9,2
39724,25,8,2
39708,22,9,4
39641,22,9,2
39617,25,15,2
39594,22,4,4
39583,22,9,1
39562,25,4,3
9043,24,4,2
9070,24,4,4
9111,1,14,2
9287,24,8,4
9224,24,9,8
9120,24,9,4
9127,24,17,3
9136,24,8,4
50132,25,14,4
50116,11,17,6
50113,25,14,1
50094,11,8,7
50089,25,17,3
46622,1,4,8
46589,1,16,2
46585,1,11,8
46555,1,8,8
46532,1,11,2
46516,1,11,2
46509,1,11,2
46504,1,11,2
46491,1,11,5
46474,11,13,8
46466,1,11,2
46464,1,11,8
32847,27,4,8
32841,27,4,8
32840,27,4,8
32832,27,4,4
32823,27,9,8
32812,27,9,5
32809,27,9,5
32775,27,4,6
32769,27,9,8
32748,27,4,4
73133,17,6,2
73132,17,6,2
73128,17,6,8
73118,17,6,5
69770,19,7,5
69762,19,7,8
82008,27,4,5
81957,27,4,0
74099,21,9,4
77513,10,6,8
77497,17,6,0
77498,17,6,8
77485,17,8,2
23404,7,14,5
23380,7,9,5
23376,24,9,2
23374,16,3,7
23361,25,9,2
23357,21,9,8
23352,24,9,8
23338,24,4,1
23321,7,15,5
78550,1,16,7
78538,1,16,7
25112,27,4,2
25094,27,16,2
25072,27,4,7
25065,27,13,7
25064,27,4,4
25051,27,4,6
25050,27,4,4
25039,27,13,3
25036,27,4,8
24974,27,14,3
24946,27,4,8
24933,27,8,2
24926,27,15,2
24914,27,13,7
24912,27,2,1
24897,27,4,2
24892,27,4,1
24881,27,4,8
34336,3,4,7
34312,3,4,7
81065,24,12,8
81059,24,9,2
81044,24,4,2
81039,24,12,7
83615,3,8,8
83605,3,8,3
83600,3,8,8
83585,3,8,7
12627,22,9,2
12624,22,9,8
12609,22,9,2
12587,22,9,2
12574,22,9,6
62626,22,9,2
62627,22,4,7
62612,22,9,1
49542,3,9,7
49539,7,9,3
49533,3,9,7
49526,3,16,1
74247,3,4,2
74229,17,6,0
82752,7,14,8
84031,29,17,8
84022,29,17,3
66973,10,6,2
59716,2,4,8
15028,7,15,3
15025,7,15,2
15007,7,14,7
14987,7,15,8
14979,7,15,3
60493,2,12,4
65477,11,9,4
65473,1,9,2
65466,1,9,4
54693,14,9,2
54676,2,9,1
54671,14,9,8
54666,14,14,2
54662,2,3,6
54658,14,9,8
54656,14,9,4
54643,14,9,2
54604,14,9,2
54594,14,9,2
54560,14,9,1
54555,14,9,8
54548,14,9,2
54505,14,9,2
54501,14,9,2
54493,14,9,8
78067,2,15,2
78058,2,12,4
84095,3,4,8
84090,3,4,4
65223,3,3,7
63338,3,4,4
63336,3,4,8
63334,3,4,1
63308,3,4,7
63290,3,4,3
82105,17,6,8
82104,17,6,8
82097,17,6,2
82090,17,6,8
82082,17,6,8
82081,17,6,8
82080,17,6,4
76456,19,7,8
65362,3,3,6
65788,7,4,5
65787,1,16,2
34715,3,4,7
78453,20,6,8
1344,22,12,4
1313,22,9,4
1308,22,13,7
1301,22,4,2
1293,22,13,5
74989,18,3,1
74985,18,3,3
54320,24,17,4
54269,25,4,8
54267,25,3,2
53897,25,9,2
53888,25,9,7
54235,24,8,2
53660,25,9,5
54231,25,9,2
54218,25,9,3
54199,25,9,0
54198,25,9,3
53665,24,1,2
54158,25,14,7
54140,25,9,1
53614,25,9,1
54122,25,9,8
54116,25,9,1
53837,25,9,4
54105,24,17,2
54355,25,9,2
54048,25,9,5
53784,24,8,2
53635,24,9,8
53779,25,9,7
54028,24,4,2
54017,25,9,2
53748,24,2,3
54012,25,9,8
84721,14,9,5
72100,22,12,1
72110,22,17,2
72097,22,12,7
72102,22,13,1
68102,4,8,2
68098,4,8,4
67002,10,6,8
67007,10,6,8
66999,10,6,8
66983,10,6,8
66995,10,6,8
66981,10,6,8
66993,10,6,8
66992,10,6,8
66988,10,6,8
66373,24,17,1
79471,22,4,8
68981,23,6,2
68980,23,6,2
68975,23,6,8
68964,23,6,8
68925,23,6,8
68956,23,6,8
68953,17,6,8
68952,17,6,7
68930,17,6,8
68946,17,6,8
68941,17,6,3
68940,17,6,1
68916,23,6,8
68924,23,6,8
68929,23,6,8
68912,23,6,8
68921,23,6,3
68931,17,6,4
68927,23,6,2
68918,23,6,8
68914,23,6,2
68928,23,6,8
83241,22,9,2
83227,22,9,8
41321,24,8,1
41311,24,8,8
80610,17,6,8
80604,17,6,4
80603,17,6,5
80609,23,6,5
80597,17,6,3
80595,17,6,8
80587,23,6,8
80583,17,6,6
34698,25,4,2
34690,22,4,3
34673,25,9,1
34670,22,12,1
3468,22,14,2
3438,22,14,1
3396,22,1,7
3390,22,1,4
48008,11,9,2
47952,24,17,1
30904,2,4,6
64879,3,14,5
77724,22,9,2
77717,22,9,1
82277,17,6,8
82274,17,6,4
82278,19,6,2
82280,17,6,8
82272,19,6,7
82268,17,6,7
82266,17,6,4
78178,17,6,2
72486,17,6,3
74820,17,6,0
82163,30,4,7
68884,17,6,8
68882,17,6,8
68816,17,6,8
68814,17,6,3
68880,17,6,1
65732,17,6,7
68866,17,6,2
68877,17,6,1
68858,17,6,0
65724,17,6,5
65723,17,6,2
28634,16,4,7
28621,16,9,8
28620,16,9,5
82140,10,6,8
82137,12,6,8
82136,12,6,8
82132,12,6,8
82122,10,6,8
82121,10,6,8
82113,12,6,1
82112,10,6,8
66367,10,6,8
66365,10,6,8
66370,10,6,4
66369,10,6,8
66416,10,6,8
66412,10,6,8
66408,10,6,7
66257,17,6,3
66256,17,6,3
66251,17,6,0
66240,17,6,1
66235,17,6,1
66228,17,6,2
66227,17,6,8
66221,17,6,1
62368,22,4,7
62366,25,4,5
66514,17,6,0
66513,17,6,7
65247,17,6,7
65243,17,6,6
66512,17,6,8
66511,17,7,8
66510,17,6,8
66509,17,6,0
65249,17,6,7
67742,3,8,2
67737,3,4,7
74924,7,15,8
74941,7,9,7
74940,7,15,2
74936,7,4,4
65598,7,9,5
4398,14,9,1
56852,8,12,1
56848,8,9,5
56846,8,12,1
56837,8,12,7
76521,3,14,4
2461,25,4,4
2459,25,4,8
2443,25,3,7
2431,25,4,2
16529,8,12,4
16523,8,2,8
16505,8,12,2
16496,8,17,7
16490,8,12,4
16488,8,16,8
16483,8,12,1
16481,8,12,4
71343,10,6,8
71342,10,6,8
71336,10,6,7
71331,10,6,2
71328,10,6,8
71315,10,6,8
71304,10,6,0
71302,10,6,4
67547,3,10,6
67518,7,17,8
55595,2,15,2
55552,14,15,6
55549,14,15,0
74615,14,2,2
74613,14,2,1
74612,14,2,6
74603,14,15,6
78162,17,6,7
78152,17,6,7
78150,17,6,8
73231,21,8,2
79639,4,15,8
69078,17,6,8
69077,17,6,8
56785,8,12,4
56784,8,4,3
7951,8,12,3
7935,8,12,1
7931,8,13,8
7922,8,9,8
7913,8,12,5
58522,11,12,8
58517,11,5,1
58507,11,5,8
58505,11,4,2
58494,11,4,4
44182,2,4,7
44162,2,12,7
44154,2,4,4
44135,2,4,4
44128,2,4,6
44123,2,4,3
44111,2,4,2
44083,2,4,1
44078,2,4,7
58806,3,9,4
58797,16,8,1
58774,3,0,2
59332,2,4,1
58245,8,12,7
43568,22,4,8
43552,22,4,7
43553,22,9,8
43507,22,9,3
43500,22,4,1
43498,22,9,0
43488,22,9,8
43482,22,9,4
43479,22,9,5
43477,22,9,7
43474,22,9,1
43462,22,9,5
43460,22,9,1
43453,22,9,5
43444,22,4,4
43443,22,4,7
43430,22,9,8
43419,22,9,2
43412,22,9,2
43399,22,9,8
55070,4,8,4
55066,4,2,0
55044,4,9,7
55010,4,9,4
54991,4,4,8
71264,4,2,2
38044,25,4,4
38039,25,8,8
38034,25,14,7
38028,25,5,3
37981,11,12,5
37975,11,12,2
37959,11,12,3
37951,11,12,1
37946,11,12,4
37944,25,12,2
37937,11,12,1
37932,11,12,1
37919,25,5,7
37899,25,12,0
37890,25,9,2
37888,25,9,1
37877,11,12,5
37876,11,12,1
37858,11,12,1
37856,11,12,5
37854,11,12,4
37847,11,12,8
37793,25,4,2
37780,25,9,3
37772,25,9,0
37754,25,12,7
37752,11,12,7
37745,25,14,4
40971,25,4,4
40946,24,4,4
40945,24,4,4
40902,25,14,8
40883,24,4,2
75017,24,4,4
75059,1,4,2
72717,7,15,6
75031,7,6,3
45084,28,12,7
45078,28,3,5
56257,28,12,4
45074,28,12,7
45073,28,9,7
45070,28,9,4
45067,28,9,2
45062,28,9,7
45045,28,9,5
45037,28,9,4
45030,28,9,2
141,9,12,4
149,9,12,2
160,9,14,2
42592,2,12,8
42589,2,13,6
42585,2,4,3
42577,2,12,0
42575,2,12,2
42529,2,13,1
42528,2,13,4
42508,2,4,1
42504,2,13,6
64121,17,6,8
64122,17,6,0
83374,17,6,0
83372,17,7,7
83370,17,6,0
83369,17,6,8
83365,17,6,7
83363,17,6,4
83361,17,6,8
83360,17,6,2
83358,17,6,4
65556,17,6,2
65531,23,6,8
67170,23,6,5
67166,3,8,4
65552,23,6,5
67164,23,6,8
67162,3,0,7
67149,23,6,8
65529,23,6,3
65546,23,6,8
67139,23,6,0
65543,23,6,8
67147,23,6,8
67145,3,8,7
65541,23,6,8
67144,17,6,7
67141,17,6,3
63923,1,3,4
63958,1,3,0
63982,1,3,1
63954,11,12,4
63979,1,9,2
63928,1,9,8
57922,25,4,7
57904,25,9,8
57910,25,4,4
57918,25,4,1
57933,25,4,2
57928,25,4,4
29427,25,14,7
29343,25,8,2
29303,25,14,2
29207,25,8,4
29160,25,14,8
29152,25,14,2
29146,25,8,8
29042,25,8,8
29006,25,8,2
62253,2,9,2
62250,2,9,7
6143,25,9,2
6069,25,9,0
6063,25,9,8
6062,25,9,8
6036,25,9,4
6020,25,9,0
5991,25,9,2
12167,1,16,2
12146,1,16,2
60284,24,8,7
60280,3,17,1
6957,22,1,7
6934,22,17,2
6891,22,1,7
6833,22,1,1
6809,22,17,1
6787,22,1,1
6729,22,3,8
6724,22,1,2
6693,22,1,7
6638,22,8,2
6634,22,9,1
6608,22,1,4
6548,22,8,2
6515,22,1,2
6511,22,1,4
6460,22,1,7
6459,22,1,2
80392,27,2,8
80372,27,2,1
80369,27,2,4
80370,27,2,1
81167,3,3,7
81164,3,3,7
81159,3,17,8
60102,2,4,2
60097,2,4,4
16953,25,14,8
16937,25,8,2
16889,25,14,8
16831,25,14,8
16816,25,8,4
16775,25,14,8
16773,25,14,4
16763,24,8,2
16752,25,9,8
16684,25,8,2
16630,25,14,4
16627,25,4,8
16546,25,14,8
76953,21,9,2
76958,21,9,1
76932,21,9,5
76957,21,8,2
76930,21,9,0
76925,21,9,6
76924,21,9,4
76071,24,4,8
75395,3,9,4
75365,3,4,4
75399,24,9,2
75398,24,9,5
75393,3,9,8
75360,3,4,8
66025,3,1,1
66029,3,7,8
66008,3,7,7
66022,3,1,6
66010,3,3,2
78030,21,4,2
78007,21,4,2
78024,21,9,2
78039,21,4,8
78032,21,4,8
72974,21,15,8
76224,3,10,8
66003,25,8,2
69402,25,8,4
73222,10,6,8
73221,10,6,2
73217,10,6,8
20848,25,9,4
20818,25,4,4
20813,25,14,8
20807,25,14,7
20805,25,4,7
20786,25,9,2
20776,25,9,7
20763,25,9,2
20755,25,9,2
20724,25,9,1
20705,25,9,5
20694,25,9,4
20663,25,9,5
20627,25,9,8
20624,25,9,1
20623,25,9,2
20603,25,9,1
20592,25,9,0
20584,25,9,8
20573,25,9,8
20580,25,9,4
20557,25,9,4
20529,25,4,5
20516,25,8,1
20512,25,14,0
20488,25,4,1
20486,25,9,7
20484,25,9,7
20480,25,4,4
20476,25,9,1
20472,25,12,7
20444,25,12,7
20443,25,9,4
20432,25,4,4
20424,25,9,4
20413,25,4,8
20412,25,9,4
20409,25,4,5
71550,16,9,7
71610,24,0,6
71699,16,15,2
71708,24,10,2
71545,16,3,8
71519,16,9,4
71572,16,0,7
71601,24,8,1
71705,21,4,7
82633,3,3,0
82620,3,7,8
82618,3,7,8
80836,23,6,8
80835,23,6,5
80832,23,6,3
34046,8,12,1
34032,8,12,5
77451,11,5,4
77445,11,5,7
68540,17,6,8
68538,17,6,6
80116,17,6,5
80113,17,6,2
80108,17,6,1
80106,17,6,8
80105,17,6,7
80101,17,6,3
78735,29,4,0
78731,29,4,2
78718,29,5,0
78702,29,12,4
78700,29,12,4
78699,29,12,7
70683,24,8,2
4685,27,4,2
4676,27,4,3
4651,27,2,5
5870,8,9,5
5852,8,12,5
5834,8,12,4
5829,8,12,1
5789,8,12,4
5780,8,14,6
5774,8,12,4
5765,8,12,2
5764,8,12,7
5760,8,14,6
5733,8,12,4
5726,8,12,4
5722,8,14,8
5712,8,12,4
5705,8,12,4
47493,1,16,5
47489,1,16,5
47450,1,16,7
47446,1,16,1
47431,1,16,8
47364,1,11,0
53242,22,9,1
53215,22,9,8
53196,22,9,1
53194,22,9,8
3562,29,4,7
3560,29,9,5
3555,29,9,5
3529,29,9,4
3525,29,9,7
3501,29,12,8
19985,3,4,8
19978,25,4,8
19966,21,4,2
19929,21,8,7
19924,21,8,7
19905,3,4,4
68000,17,7,6
19898,21,9,2
19886,21,14,8
19880,3,15,3
19858,21,15,6
19844,21,3,8
19837,21,8,8
19830,3,4,8
19820,21,9,2
19786,3,4,2
19785,3,13,7
19766,3,0,4
19743,21,9,8
19761,3,9,0
19759,3,9,4
19728,17,14,5
19717,21,9,2
19713,21,9,5
19707,21,9,8
19688,21,9,4
19636,21,0,4
64088,21,1,2
64078,24,4,2
73015,7,4,3
73007,7,0,3
65576,7,0,6
65572,7,15,8
16244,25,10,2
16242,11,4,2
16159,25,0,2
16150,25,3,8
15977,25,9,2
53270,24,14,4
53267,25,3,4
53254,21,8,1
30867,21,9,1
30858,21,9,8
30850,24,4,8
30847,21,4,1
30844,21,14,8
30818,21,4,4
30813,21,4,5
30812,21,9,1
30800,1,4,7
30799,21,9,8
30784,1,14,8
30773,24,4,8
30772,1,4,1
30770,1,4,5
30771,1,14,8
30768,24,3,3
30764,21,9,8
30763,21,9,7
30750,21,14,0
30746,21,9,5
30736,21,9,8
30726,21,4,3
30725,1,4,5
30722,21,9,2
30714,21,9,8
30711,21,4,5
30710,24,4,4
30670,21,9,0
30665,21,11,8
30663,21,4,2
30656,21,9,2
30648,21,14,5
30646,21,9,8
30644,21,4,4
30643,21,9,2
30641,21,9,2
30629,24,4,4
30618,1,14,3
30611,21,14,8
30585,21,4,5
30584,21,14,5
30579,24,4,4
73096,24,8,2
73075,21,4,2
76571,3,9,2
76564,3,9,4
66811,23,6,8
65020,23,6,4
65034,17,6,0
66816,23,6,8
66805,23,6,8
66795,23,6,8
65013,23,6,2
66793,23,6,8
66799,23,6,8
66806,17,6,8
65019,23,6,8
84190,17,6,4
65028,17,6,7
78129,17,6,8
78123,17,6,7
78121,17,6,5
78488,1,16,2
78502,1,16,8
78496,1,16,8
78463,1,16,7
80240,28,13,5
80234,28,12,7
73999,3,3,8
73997,3,9,0
73996,7,17,7
17251,8,12,2
17238,8,9,1
17218,8,12,1
17204,8,9,1
17200,8,9,2
17197,8,9,2
17171,8,9,8
17163,8,12,7
17130,8,12,1
31039,8,14,8
31034,8,12,4
31033,8,9,2
31025,8,9,2
31020,8,4,3
31019,8,3,4
31013,8,9,1
31011,8,9,8
31000,8,9,1
30992,8,9,8
30985,8,9,0
30983,8,9,4
30979,8,9,1
30964,8,9,5
30955,8,12,1
30949,8,9,4
30938,8,9,5
30927,8,11,3
66444,17,6,8
64959,17,6,7
65508,17,6,3
64962,17,6,3
64974,17,6,7
64947,17,6,3
64981,17,6,7
65514,3,3,7
65512,7,17,3
65002,17,9,8
64950,17,6,4
64971,17,6,0
66430,17,6,7
66443,17,6,7
66442,17,6,7
64972,17,6,8
64990,17,6,8
64967,17,6,3
65001,16,9,3
64998,17,6,5
64989,17,6,8
66440,17,6,8
64985,17,6,8
64969,17,6,7
66433,17,6,6
64979,17,6,0
64980,17,6,8
69932,3,3,8
66686,3,14,8
42380,8,12,7
42370,8,4,7
42369,8,3,5
42355,8,12,2
42348,8,14,8
42337,8,13,6
42319,8,12,0
42317,8,4,6
63262,21,3,8
63255,21,4,2
63287,21,4,2
34830,11,13,5
34820,11,14,7
34800,11,12,1
34785,11,12,4
34772,11,13,2
34744,11,13,1
34739,11,13,7
34731,11,9,1
34730,11,12,4
62837,21,17,6
62765,21,15,8
62707,21,8,2
10842,22,4,4
10841,22,16,7
10835,22,16,7
10827,22,16,8
10820,22,16,1
10793,22,12,4
10778,22,16,7
10760,22,12,7
10748,22,12,4
10730,22,16,7
10728,22,12,4
10722,22,12,8
10695,22,16,7
10692,22,16,7
10679,22,16,7
10637,22,16,7
10629,22,12,0
10627,22,12,7
10624,22,12,4
10615,22,16,7
10589,22,12,7
10588,22,16,7
10566,22,12,4
10548,22,12,4
10554,22,12,7
10553,22,12,2
10552,22,12,3
10532,22,16,4
10520,22,12,7
10513,22,16,0
10500,22,9,4
10475,22,16,4
10469,22,16,7
10431,22,16,0
10409,22,16,7
10386,22,16,6
10385,22,16,8
10370,22,4,6
10366,22,16,7
10357,22,16,7
10354,22,16,7
10207,22,16,7
10283,22,16,3
10279,22,16,2
10276,22,16,7
10260,22,16,8
10252,22,16,4
10247,22,16,7
10243,22,16,7
10242,22,16,4
10236,22,16,7
10219,22,16,4
10218,22,16,7
10213,22,16,4
10334,22,16,1
10332,22,16,7
10192,22,16,4
10167,22,16,4
10129,22,16,8
10096,22,16,8
4011,25,0,8
3973,25,4,4
3959,25,4,4
3945,25,2,4
3944,25,2,4
3919,25,15,4
3860,25,9,1
3856,25,9,7
3834,25,8,1
33341,24,9,2
33329,24,10,2
33317,24,4,4
33310,24,4,8
33307,24,8,2
33271,24,3,0
33251,24,9,2
33219,24,0,4
33179,24,15,6
3663,1,9,1
3647,25,9,7
32029,2,12,7
32022,2,12,7
32013,2,12,4
32009,2,13,7
32000,2,13,5
83445,23,6,5
83443,23,6,8
83442,17,6,7
43120,25,4,4
76410,8,12,4
76800,24,15,4
76798,3,15,2
76793,24,3,4
76752,24,8,2
44062,29,4,2
77658,21,4,8
79281,23,6,8
79285,23,6,8
79274,17,6,8
79270,23,6,8
79265,23,6,4
79263,23,6,8
79262,23,6,8
76702,7,8,5
57965,24,9,5
57946,24,4,8
57945,24,14,8
81871,24,3,2
81867,24,4,8
81859,24,9,2
81850,24,4,4
81849,24,4,4
54830,14,12,5
54793,14,4,7
54803,14,12,4
54837,14,12,7
54801,14,12,4
55276,24,2,1
55252,25,9,2
55245,24,4,4
55211,25,14,8
55206,25,9,3
55201,25,9,2
55182,25,9,1
55173,24,17,7
55162,25,9,2
55147,24,4,2
55122,25,15,2
55112,25,9,7
1508,9,12,4
1504,9,12,4
1519,13,12,4
1529,9,12,8
1492,13,9,8
1523,9,9,1
1464,13,12,4
1451,13,12,1
36859,14,12,1
36850,14,12,7
36846,14,12,1
36839,14,12,7
36836,14,12,1
36821,14,14,0
36806,14,13,4
36804,14,13,7
36802,14,12,4
76726,13,9,4
102,13,9,1
60691,28,13,7
60687,28,12,1
60680,28,12,1
60689,28,9,3
